id,season,name,games,defPD,defQB HUR,defSACKS,defSOLO,defTD,defTFL,defTOT,defINT,team_defPD,team_defQB HUR,team_defSACKS,team_defSOLO,team_defTD,team_defTFL,team_defTOT,ms.tck,tk.game,ms.sck,sk.game,ms.tfl,tfl.game,ms.qbhur
178067,2007,Jordan Peyton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178098,2008,Dobson Collins,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178102,2006,John Garner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178112,2007,Arlandus Hood,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178117,2009,Austin Nwokobia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178137,2008,Shaun Fitzpatrick,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178141,2009,Alex Henderson,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178219,2006,Junior Fonua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178222,2009,Brian Haith,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178225,2007,David Jackson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178233,2007,Marcus Justice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178257,2008,Roland Robins,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178259,2009,Jerriman Robinson,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178269,2009,Kyle Watson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178306,2006,T'Chelpio Woods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178312,2006,Jerry Severe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178435,2006,Jawann Turner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178436,2009,Christian Ducre,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178437,2008,Chris Dunn,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178444,2006,Shaine Smith,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178479,2009,Brad Bispo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178482,2009,Kenneth Brown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178484,2006,Gabe Ellis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178486,2006,Alex Garfio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178490,2008,Michael Healey,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178496,2006,Marcus Nolan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178499,2006,Andy Rice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178560,2009,Pat Paschall,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178568,2009,Ronald Wiggins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
178600,2008,Xavier Smith,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178602,2008,Mike Thomas,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178607,2009,Edward Britton,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178614,2009,Ryan Hale,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178615,2008,Catron Houston,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178621,2007,Kobey Lewis,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178623,2009,Brent Nickerson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178629,2006,Chris Todd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178647,2007,Aaron Lockwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
178657,2016,Nick Brown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,0.0,,0.0,
178665,2008,Davaris Pilcher,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178672,2009,Blue Cooper,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178680,2008,Brent Hayes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178681,2008,Jordan Hazard,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178684,2006,Michael Johnson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178688,2006,John Parkinson,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178699,2008,Clint Woods,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178707,2006,Ruben Jackson,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178710,2007,Casey Noack,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178726,2005,J.R. House,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178727,2007,John Barker,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178728,2008,Curtis Brinkley,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178730,2008,Cameron Dantley,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178735,2008,E.J. Adams,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178741,2009,Ross Bogue,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178744,2008,DeMoreo Ford,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178752,2008,David Jones,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178753,2007,Braxton Kelley,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178754,2008,Tim Masthay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178755,2009,Sam Maxwell,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178756,2007,Jordan Nevels,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178757,2009,Curtis Pulley,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178759,2009,Alfonso Smith,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178767,2008,Cody Grimm,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178769,2008,Dustin Pickle,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178771,2009,Matt Reidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
178772,2008,Glen Coffee,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178779,2009,Jovon Williams,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178781,2009,Blake Haudan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178782,2009,Ben Kuznia,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178784,2009,Nick Tow-Arnett,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178785,2008,T.J. Scranton,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178786,2008,Chris Gilbert,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178788,2009,Tim Monroe,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178789,2006,Brennan Gleason,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178795,2009,Brandon Brinkley,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178824,2008,Brandon Walker-Roby,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178834,2007,Anthony Mason,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178907,2008,Eric Ware,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178909,2008,Nathan Brown,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
178971,2007,Brandon Kennemer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179081,2007,Jeron Harvey,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179150,2008,John Allen,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179301,2008,Nathaniel Nasca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179316,2006,Andrew Audelin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179322,2006,Domerio Hamilton,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179331,2007,Zach Walden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179332,2006,Jordan Kent,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179336,2009,Ross Conner,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179338,2007,Derek Dubois,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179340,2005,La'Auli Fonoti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179341,2005,Royal Gill,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179347,2008,A.J. Harris,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179351,2005,Jahmeel Hobson,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179360,2010,Brandon Perez,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179364,2008,Chris Williams,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179365,2007,Jeremiah Williams,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179368,2006,Michael Malone,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179374,2008,Bradon Godfrey,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179437,2008,Eric Fraser,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179454,2008,Freddie Brown,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179466,2011,Travis Uale,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179559,2009,Aaron Hewlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
179571,2007,Kelvon Yancey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179714,2007,Kevin Kelly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179716,2008,Lydell Sargeant,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179725,2007,Bobby Williams,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179730,2007,Jimmy Johns,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179739,2010,Braxton Amy,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179740,2009,Dustin Bell,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179750,2006,Ryan Franzoy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179759,2009,Craig Sheppard,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179760,2009,Trevor Theriot,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179762,2004,Bobby Whithorne,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179763,2006,Justin Amaral,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179767,2008,Atiyyah Henderson,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179769,2005,Peter Nelson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179773,2009,Nick Sandford,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179792,2005,Chris Owens,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179812,2006,Jason Beach,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179823,2006,Darnell Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
179906,2009,Jeremiah Weatherspoon,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179910,2006,Jonas Murrell,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179932,2007,Jonathan Moore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179937,2006,Anthony Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179944,2008,Thomas Harris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179952,2007,Conor Kirkpatrick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179954,2007,Kymm Snowden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
179955,2009,Bakari Grant,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179978,2007,Jonathan Woods,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179982,2007,Karlos Whittaker,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
179992,2007,Justin Brantly,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180010,2007,Wayne Blackwell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180017,2008,Michael Washington,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180018,2005,Jason Lance,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180027,2008,Chad Wilkes,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180047,2008,Markus Murry,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180048,2005,Mark Kaspar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180051,2006,T.T. Harper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180057,2008,PJ Hill,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180061,2009,Chris McClover,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180066,2006,Kip Facer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180082,2005,Zach Arnett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180085,2006,Ulysses Alexander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180088,2009,Adam Miller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180092,2006,Corey Anderson,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180093,2009,Rodelin Anthony,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180095,2009,Chris Brogdon,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180103,2006,Lafayette Fletcher,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180107,2008,Dack Ishii,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180111,2009,Marquel Martin,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180112,2006,Justin Marvel,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180116,2009,Renan Saint Preux,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180118,2008,Ryan Tillman,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180120,2008,Ryan Worthen,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180123,2006,Herbert Miller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180137,2006,Mike Caldwell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180145,2008,Eric Kirchenberg,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180147,2006,Matt Perrelli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180149,2009,T.J. Pitts,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180150,2009,P.J. Fitzgerald,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180151,2009,Cory Reamer,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180170,2008,Travis McCall,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180280,2006,William Norwood,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180289,2008,Conshario Johnson,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180292,2006,Mark Maycock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180296,2006,Mike O'Neill,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180297,2007,Wilfred Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180299,2009,Rusty Smith,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180303,2005,Mike Wilds,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180346,2007,C.J. Stemo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180351,2007,Brian Kaiser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180353,2009,Ross Ventrone,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180607,2009,Jim Mitchell,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180608,2009,Jare Gault,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180714,2009,Matt Dodge,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180746,2008,Chris Rogers,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180747,2007,Prince Hall,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180748,2009,Roy Upchurch,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180749,2006,Ali Sharrief,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180750,2009,Baron Huber,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180753,2009,Eryk Anders,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180759,2009,Lorenzo Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180763,2007,Mario Manningham,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180766,2005,Emanuel Sanchez,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180770,2006,Rich Owens,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180781,2007,T.J. Courman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180784,2008,Kaipo-Noa Kaheaku-Enhada,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180785,2008,Dusten Dubose,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180788,2008,Tyree Barnes,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180793,2005,Trey Hennessee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180794,2008,Adam Richey,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180799,2007,Victor Butler,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180800,2006,Devin Phillips,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180801,2007,L.J. Davis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180821,2006,Keno Walter-White,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180822,2007,Jon Banks,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180823,2006,Mitch Petrus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180825,2005,Antonio Bass,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180826,2008,Carson Butler,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180827,2007,Andre Criswell,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180828,2008,Jason Forcier,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180829,2007,Brandon Harrison,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180833,2007,Chris McLaurin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180834,2009,Zoltan Mesko,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180835,2009,David Moosman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180838,2009,LaTerryal Savoy,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180840,2007,Johnny Sears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180841,2006,Mister Simpson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180848,2008,A'mod Ned,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180849,2008,Tokumbo Abanikanda,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180960,2007,Kenneth Atkins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
180961,2007,Mamoon Barbandi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181053,2007,Joe Williams,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181056,2009,Antoine Brown,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181058,2009,John Conner,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181068,2006,Marlon Wood,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181071,2006,C.J. Byrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
181075,2006,Tim Frye,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181076,2005,Darren Newson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181081,2005,Marcus Mason,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181155,2009,Derek Green,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181163,2009,Joe Schreibeis,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
181169,2007,Isaiah Taito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,
