id,season,name,games,completions,attempts,pass_yds,pass_tds,statINT,statCAR,rush_yds,rush_tds,statFUM,team_statCAR,team_rush_yds,team_rush_tds
382075,2009,Jacques Caldwell,1,0,0,0,0,0,1,-2,0,0,31,42,0
382076,2010,Daniel Brown,6,0,1,0,0,1,20,59,0,0,232,1246,6
382078,2011,Dexter Heyman,3,0,0,0,0,0,0,0,0,0,0,0,0
382083,2010,Cameron Graham,23,0,0,0,0,0,0,0,0,0,0,0,0
382084,2012,Nate Nord,12,0,0,0,0,0,0,0,0,0,0,0,0
382103,2012,Cameron Saddler,20,0,0,0,0,0,9,56,0,0,295,1167,12
382104,2012,Tino Sunseri,43,736,1141,8590,49,23,276,1,7,0,1456,5701,62
382105,2011,Antwuan Reed,2,0,0,0,0,0,0,0,0,0,0,0,0
382106,2012,Chris Burns,13,0,0,0,0,0,46,98,1,0,453,2102,23
382107,2011,Andrew Taglianetti,1,0,0,0,0,0,0,0,0,0,0,0,0
382108,2012,Jarred Holley,11,0,0,0,0,0,0,0,0,0,0,0,0
382115,2010,Mike Cruz,11,0,0,0,0,0,0,0,0,0,0,0,0
382141,2012,Quentin Hines,12,0,0,0,0,0,37,199,1,0,374,1445,9
382145,2009,Thearon Collier,19,0,0,0,0,0,5,10,0,0,114,367,7
382148,2010,Ramon Buchanan,1,0,0,0,0,0,0,0,0,0,0,0,0
382149,2011,LaRon Byrd,41,0,0,0,0,0,0,0,0,0,0,0,0
382151,2010,Micanor Regis,3,0,0,0,0,0,0,0,0,0,0,0,0
382153,2009,Jordan Futch,0,0,0,0,0,0,0,0,0,0,0,0,0
382155,2008,Andrew Smith,0,0,0,0,0,0,0,0,0,0,0,0,0
382156,2011,Travis Benjamin,43,1,1,17,0,0,25,126,1,0,641,2593,23
382157,2012,Davon Johnson,13,0,0,0,0,0,1,3,0,0,28,155,2
382158,2011,Tommy Streeter,16,0,0,0,0,0,0,0,0,0,0,0,0
382162,2012,D.C. Jefferson,26,0,2,0,0,0,0,0,0,0,0,0,0
382163,2011,David Rowe,5,0,0,0,0,0,0,0,0,0,0,0,0
382164,2012,Brandon Jones,7,0,0,0,0,0,0,0,0,0,0,0,0
382168,2012,Wayne Warren,3,0,0,0,0,0,0,0,0,0,0,0,0
382169,2011,Patrick Kivlehan,2,0,1,0,0,0,0,0,0,0,0,0,0
382170,2012,Khaseem Greene,6,0,0,0,0,0,0,0,0,0,0,0,0
382171,2009,Eric LeGrand,0,0,0,0,0,0,0,0,0,0,0,0,0
382174,2013,Eddie Poole,4,0,0,0,0,0,0,0,0,0,0,0,0
382177,2012,Marcus Cooper Sr.,1,0,0,0,0,0,0,0,0,0,0,0,0
382178,2012,Timothy Wright,19,0,1,0,0,0,0,0,0,0,0,0,0
382179,2012,Beau Bachety,0,0,0,0,0,0,0,0,0,0,0,0,0
382200,2010,Daniel Bryant,1,0,0,0,0,0,0,0,0,0,0,0,0
382201,2012,B.J. Daniels,47,648,1131,8436,52,39,526,2060,25,0,1822,8248,83
382212,2008,Kenneth Smalls,1,0,0,0,0,0,1,2,0,0,23,52,0
382216,2010,Antuanne Kerr,1,0,0,0,0,0,0,0,0,0,0,0,0
382222,2011,Justin Hoffman,8,0,0,0,0,0,0,0,0,0,0,0,0
382223,2009,Tyrell Irvin,0,0,0,0,0,0,0,0,0,0,0,0,0
382228,2012,Mike Shanahan,44,0,0,0,0,0,0,0,0,0,0,0,0
382237,2011,Robbie Boyer,1,0,0,0,0,0,0,0,0,0,0,0,0
382238,2011,Ross Cumming,2,0,0,0,0,0,0,0,0,0,0,0,0
382254,2012,Ryan Clarke,25,0,0,0,0,0,142,553,16,0,993,4390,46
382288,2008,Corey Surrency,7,0,0,0,0,0,0,0,0,0,0,0,0
382296,2011,Steven Staggs,3,0,0,0,0,0,0,0,0,0,0,0,0
382307,2012,Crosby Wright,21,0,0,0,0,0,0,0,0,0,0,0,0
382311,2009,Mark Rodgers,12,0,0,0,0,0,22,89,0,0,428,2347,22
382312,2012,Blidi Wreh-Wilson,8,0,0,0,0,0,0,0,0,0,0,0,0
382313,2010,Robert Sands,6,0,0,0,0,0,0,0,0,0,0,0,0
382315,2011,Jerome Junior,5,0,0,0,0,0,0,0,0,0,0,0,0
382317,2012,Johnny McEntee,15,182,360,2209,13,10,55,-148,0,0,458,1452,13
382319,2010,Jordan Todman,36,0,1,0,0,0,616,3179,31,0,1430,6685,69
382320,2012,Dwayne Gratz,8,0,0,0,0,0,0,0,0,0,0,0,0
382322,2011,Jory Johnson,3,0,0,0,0,0,0,0,0,0,0,0,0
382327,2011,Sio Moore,4,0,0,0,0,0,0,0,0,0,0,0,0
382337,2012,Michael Smith,37,0,0,0,0,0,1,3,0,0,32,35,1
382338,2011,Corey Manning,3,0,0,0,0,0,0,0,0,0,0,0,0
382339,2010,Gerrard Sheppard,1,0,0,0,0,0,0,0,0,0,0,0,0
382341,2012,Ryan Griffin,43,0,0,0,0,0,0,0,0,0,0,0,0
382346,2012,Will Stein,15,124,210,1273,6,2,53,16,0,0,481,1816,13
382347,2011,Tyler Urban,24,0,0,0,0,0,0,0,0,0,0,0,0
382350,2010,Coley White,2,0,0,0,0,0,3,7,0,0,31,147,2
382353,2012,J.D. Woods,24,0,0,0,0,0,1,16,0,0,35,155,2
382358,2010,George Baker,1,0,0,0,0,0,0,0,0,0,0,0,0
382361,2010,Justin Brockhaus-Kann,1,0,0,0,0,0,1,-15,0,0,32,180,3
382367,2012,Jeff Hawkins,2,0,0,0,0,0,0,0,0,0,0,0,0
382369,2011,Michael Lanaris,3,0,0,0,0,0,0,0,0,0,0,0,0
382370,2012,Evan Landi,33,4,7,52,1,1,7,8,0,0,84,162,1
382372,2012,Demetris Murray,37,1,1,37,1,0,426,1778,18,0,1393,6081,57
382374,2010,Mistral Raymond,1,0,0,0,0,0,0,0,0,0,0,0,0
382375,2010,Armando Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0
382376,2012,Andreas Shields,10,0,0,0,0,0,0,0,0,0,0,0,0
382380,2009,Theo Wilson,7,1,1,14,0,0,1,-7,0,0,39,182,1
382405,2010,Edwin Gowins,1,0,0,0,0,0,16,54,1,0,36,143,1
382476,2008,Jeffrey Cameron,1,0,0,0,0,0,0,0,0,0,0,0,0
382477,2012,Marques Ivory,5,64,114,648,6,2,18,-33,0,0,179,442,2
382482,2009,Brandon George,2,0,0,0,0,0,10,17,0,0,74,195,0
382483,2011,James Shaw,4,0,0,0,0,0,3,16,0,0,74,195,0
382485,2011,Calvin Middleton,5,0,0,0,0,0,51,189,1,0,170,579,1
382518,2012,Kevyn Cooper,4,0,0,0,0,0,0,0,0,0,0,0,0
382566,2011,Michael Acchione,1,0,0,0,0,0,0,0,0,0,0,0,0
382568,2011,Antwon Bailey,43,2,3,45,0,0,454,2138,11,0,1435,5735,44
382570,2012,Carl Cutler,6,0,0,0,0,0,1,5,0,0,41,133,2
382572,2011,Dorian Graham,12,0,0,0,0,0,9,102,1,0,167,578,3
382576,2011,Chandler Jones,1,0,0,0,0,0,0,0,0,0,0,0,0
382577,2009,Michael Jones,5,0,0,0,0,0,8,61,0,0,182,726,9
382583,2008,Grant Mayes,1,0,0,0,0,0,0,0,0,0,0,0,0
382584,2012,Ryan Nassib,46,791,1312,9190,70,28,242,164,5,0,1631,6845,54
382585,2012,Marcus Sales,36,0,0,0,0,0,1,0,0,0,41,133,2
382587,2012,David Stevens,15,0,0,0,0,0,0,0,0,0,0,0,0
382590,2011,Mark Barron,11,0,0,0,0,0,0,0,0,0,0,0,0
382595,2009,Robby Green,1,0,0,0,0,0,0,0,0,0,0,0,0
382599,2011,Dont'a Hightower,1,0,0,0,0,0,0,0,0,0,0,0,0
382600,2009,Star Jackson,2,13,18,116,0,0,6,3,0,0,56,313,4
382602,2010,Chris Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0
382605,2012,Robert Lester,12,0,0,0,0,0,0,0,0,0,0,0,0
382611,2011,Brad Smelley,28,0,0,0,0,0,1,1,0,0,41,196,2
382612,2009,Damion Square,0,0,0,0,0,0,0,0,0,0,0,0,0
382614,2011,Courtney Upshaw,1,0,0,0,0,0,0,0,0,0,0,0,0
382616,2012,Michael Williams,30,0,0,0,0,0,0,0,0,0,0,0,0
382617,2011,Joe Adams,46,1,1,6,1,0,27,248,2,0,646,2951,37
382621,2011,Greg Childs,36,0,0,0,0,0,0,0,0,0,0,0,0
382623,2011,De'Anthony Curtis,16,0,0,0,0,0,44,198,1,0,394,1749,21
382625,2009,John Durmon,1,0,0,0,0,0,0,0,0,0,0,0,0
382627,2008,Elton Ford,1,0,0,0,0,0,0,0,0,0,0,0,0
382629,2012,Chris Gragg,22,0,0,0,0,0,0,0,0,0,0,0,0
382633,2012,Dennis Johnson,41,0,0,0,0,0,345,2036,13,0,1215,4803,52
382634,2011,Matt Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0
382635,2011,Jerico Nelson,4,0,0,0,0,0,0,0,0,0,0,0,0
382639,2011,Tramain Thomas,11,0,0,0,0,0,0,0,0,0,0,0,0
382642,2012,Tyler Wilson,34,593,948,7765,52,26,110,-44,4,0,892,3902,46
382643,2011,Jarius Wright,45,0,0,0,0,0,2,10,0,0,67,186,1
382646,2010,Darvin Adams,27,0,0,0,0,0,0,0,0,0,0,0,0
382647,2009,Harry Adams,0,0,0,0,0,0,0,0,0,0,0,0,0
382650,2011,T'Sharvan Bell,5,0,0,0,0,0,0,0,0,0,0,0,0
382664,2009,Philip Pierre-Louis,0,0,0,0,0,0,0,0,0,0,0,0,0
382668,2010,Eric Smith,17,0,0,0,0,0,42,182,1,0,390,2128,20
382671,2011,Neiko Thorpe,7,0,0,0,0,0,0,0,0,0,0,0,0
382672,2011,Barrett Trotter,12,98,176,1248,11,6,41,130,1,0,461,2484,23
382674,2010,Derek Winter,7,0,0,0,0,0,0,0,0,0,0,0,0
382675,2011,Brandon Boykin,11,0,0,0,0,0,7,103,1,0,187,690,6
382676,2012,Sanders Commings,7,0,0,0,0,0,0,0,0,0,0,0,0
382677,2010,Marcus Dowtin,1,0,0,0,0,0,0,0,0,0,0,0,0
382686,2012,Bacarri Rambo,15,0,0,0,0,0,0,0,0,0,0,0,0
382690,2011,Carlton Thomas,26,0,0,0,0,0,159,725,4,0,972,4011,33
382702,2010,Patrick Peterson,6,0,0,0,0,0,0,0,0,0,0,0,0
382706,2012,Ferbia Allen,19,0,0,0,0,0,0,0,0,0,0,0,0
382707,2011,Brandon Bolden,47,3,4,49,0,0,486,2604,27,0,1839,8534,76
382708,2011,Enrique Davis,32,0,0,0,0,0,236,864,8,0,1279,6009,61
382709,2010,E.J. Epperson,2,0,0,0,0,0,0,0,0,0,0,0,0
382710,2012,H.R. Greer,10,0,0,0,0,0,3,5,0,0,107,601,9
382712,2009,Andrew Harris,3,0,0,0,0,0,0,0,0,0,0,0,0
382713,2011,Melvin Harris,13,0,0,0,0,0,0,0,0,0,0,0,0
382715,2011,Derrick Herman,7,0,0,0,0,0,2,15,0,0,92,483,3
382725,2012,Nathan Stanley,12,69,133,775,5,7,27,-109,0,0,355,1180,16
382727,2011,Marcus Temple,3,0,0,0,0,0,0,0,0,0,0,0,0
382728,2012,Devin Thomas,15,0,0,0,0,0,34,153,1,0,566,2443,33
382732,2008,Nick Bell,1,0,0,0,0,0,0,0,0,0,0,0,0
382733,2012,Corey Broomfield,7,0,0,0,0,0,0,0,0,0,0,0,0
382735,2009,Chris Cameron,1,0,0,0,0,0,1,10,0,0,38,209,2
382736,2012,Arceto Clark,39,0,0,0,0,0,3,21,0,0,87,249,4
382737,2010,Kendrick Cook,2,0,0,0,0,0,0,0,0,0,0,0,0
382742,2012,Sylvester Hemphill,10,0,0,0,0,0,5,13,0,0,135,764,9
382749,2009,Charles Mitchell,3,0,0,0,0,0,0,0,0,0,0,0,0
382752,2008,Delmon Robinson,7,0,0,0,0,0,0,0,0,0,0,0,0
382754,2010,Tobias Smith,1,0,0,0,0,0,0,12,0,0,33,230,4
382760,2010,Jasper Williams,1,0,0,0,0,0,0,0,0,0,0,0,0
382762,2012,Jarrett Burns,2,0,0,0,0,0,1,3,0,0,30,101,1
382765,2010,Ryan Doerr,2,0,0,0,0,0,2,-5,0,0,84,386,6
382766,2012,Aramis Hillary,3,41,63,387,3,1,16,4,0,0,94,202,1
382769,2009,Reid McCollum,2,4,6,39,1,0,0,0,0,0,0,0,0
382770,2011,Kyle Negrete,1,0,0,0,0,0,1,35,0,0,40,252,3
382772,2012,Kenny Miles,36,0,0,0,0,0,315,1341,4,0,1336,5601,57
382773,2012,D.L. Moore,26,0,0,0,0,0,0,0,0,0,0,0,0
382777,2011,Devin Taylor,2,0,0,0,0,0,0,0,0,0,0,0,0
382778,2010,Mike Triglia,2,0,0,0,0,0,0,0,0,0,0,0,0
382787,2012,Ben Bartholomew,14,0,0,0,0,0,2,10,0,0,29,170,1
382810,2012,Herman Lathers,1,0,0,0,0,0,0,0,0,0,0,0,0
382832,2012,Prentiss Waggner,9,0,0,0,0,0,0,0,0,0,0,0,0
382835,2009,Rod Wilks,1,0,0,0,0,0,0,0,0,0,0,0,0
382842,2012,Archibald Barnes,2,0,0,0,0,0,0,0,0,0,0,0,0
382848,2011,John Cole,22,0,1,0,0,0,3,39,1,0,98,565,7
382857,2011,Dexter Daniels,0,0,0,0,0,0,0,0,0,0,0,0,0
382858,2009,Akeem Dunham,1,0,0,0,0,0,0,0,0,0,0,0,0
382859,2011,Ryan Fowler,2,1,2,35,0,0,0,0,0,0,0,0,0
382862,2011,Casey Hayward,13,0,0,0,0,0,5,60,0,0,200,1160,13
382863,2010,Josh Jelesky,1,0,0,0,0,0,1,4,0,0,36,166,0
382866,2011,Richard Kent,2,0,0,0,0,0,2,17,0,0,64,238,3
382871,2011,Micah Powell,6,0,0,0,0,0,20,65,0,0,252,1306,16
382872,2011,Sean Richardson,1,0,0,0,0,0,0,0,0,0,0,0,0
382877,2012,Johnell Thomas,1,0,0,0,0,0,0,0,0,0,0,0,0
382883,2012,Eric Adeyemi,25,0,0,0,0,0,7,12,0,0,257,1138,15
382884,2012,Aaron Boyd,10,0,0,0,0,0,0,0,0,0,0,0,0
382886,2010,Randall Cobb,34,62,122,689,5,5,228,1313,22,0,1201,5235,59
382887,2012,E.J. Fields,5,0,0,0,0,0,0,0,0,0,0,0,0
382888,2011,Winston Guy,4,0,0,0,0,0,0,0,0,0,0,0,0
382894,2012,Gene McCaskill,28,0,2,0,0,0,1,-4,0,0,19,41,2
382895,2009,Cartier Rice,1,0,0,0,0,0,0,0,0,0,0,0,0
382896,2011,Matt Roark,20,4,7,15,0,0,31,149,0,0,259,829,5
382902,2011,Danny Trevathan,4,0,0,0,0,0,0,0,0,0,0,0,0
382917,2012,Kawaun Jakes,48,650,1123,7538,51,38,360,784,14,0,1913,8470,83
382921,2009,Anthony Sheppard,5,1,1,11,0,0,2,26,0,0,63,313,1
382924,2012,Kellen Bartlett,27,0,0,0,0,0,0,0,0,0,0,0,0
382925,2011,Dexter Haynes,7,0,0,0,0,0,0,0,0,0,0,0,0
382928,2009,Marquis Butler,12,0,0,0,0,0,54,181,2,0,451,1875,18
382929,2012,Marcus Vasquez,28,0,0,0,0,0,7,2,0,0,142,568,5
382934,2010,Quinn Garner,1,0,0,0,0,0,0,0,0,0,0,0,0
382943,2008,Ronald Scott,7,0,0,0,0,0,15,141,1,0,269,1197,12
382945,2011,Bobby Wagner,5,0,0,0,0,0,0,0,0,0,0,0,0
382953,2010,Josh Borgman,0,0,0,0,0,0,0,0,0,0,0,0,0
382960,2009,Hazen Moss,1,0,0,0,0,0,0,0,0,0,0,0,0
382962,2012,J.C. Percy,2,0,0,0,0,0,2,20,0,0,73,303,2
382968,2012,Drew Wright,16,0,0,0,0,0,78,378,3,0,647,3557,55
382972,2011,Isiah Barton,17,0,0,0,0,0,6,4,0,0,192,688,6
382976,2012,A.J. Ellis,13,0,0,0,0,0,95,373,4,0,484,1950,19
382977,2012,Rashad Evans,40,0,0,0,0,0,6,3,0,0,188,726,6
382979,2009,Ebahn Feathers,5,2,3,7,1,0,11,57,1,0,209,1303,12
382983,2012,Michael Harris,13,0,0,0,0,0,48,190,3,0,480,2151,22
382986,2010,Matt Lindsey,6,0,0,0,0,0,0,0,0,0,0,0,0
382988,2012,Shawn Plummer,1,0,0,0,0,0,1,1,0,0,41,126,1
382991,2011,J.J. Stallworth,3,0,0,0,0,0,0,0,0,0,0,0,0
382992,2010,Tapa Taumoepeau,9,0,0,0,0,0,0,0,0,0,0,0,0
382993,2012,Phillip Thomas,9,0,0,0,0,0,0,0,0,0,0,0,0
382996,2009,Greg Alexander,13,252,395,3328,23,9,127,242,3,0,333,937,15
382997,2009,Dominique Jones,1,0,0,0,0,0,0,0,0,0,0,0,0
383000,2010,Dustin Blount,7,0,0,0,0,0,0,0,0,0,0,0,0
383001,2010,Jeramy Bryant,4,0,0,0,0,0,0,0,0,0,0,0,0
383005,2010,Paipai Falemalu,0,0,0,0,0,0,0,0,0,0,0,0,0
383007,2010,Ryan Henry,2,0,0,0,0,0,0,0,0,0,0,0,0
383008,2012,Steele Jantz,19,305,528,3122,23,23,176,432,3,0,679,2794,20
383010,2010,Brent Rausch,8,19,37,232,0,2,5,-13,0,0,106,499,9
383013,2009,Jovonte Taylor,10,0,0,0,0,0,1,-3,0,0,24,77,2
383014,2010,Mike Tinoco,1,0,0,0,0,0,0,0,0,0,0,0,0
383021,2012,Logan Bushnell,8,56,108,684,2,5,22,-11,0,0,212,699,1
383022,2012,Bobby Cowan,2,1,1,64,0,0,2,6,0,0,69,226,0
383023,2010,Preston Davis,30,1,2,20,0,0,9,73,1,0,271,1165,9
383027,2011,Robert Hatchett III,1,0,0,0,0,0,0,0,0,0,0,0,0
383028,2009,Jeromy Jones,2,0,0,0,0,0,0,0,0,0,0,0,0
383035,2011,Marsel Posey,8,0,0,0,0,0,0,0,0,0,0,0,0
383040,2010,Tre'Shawn Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0
383043,2012,Robert Siavii,2,0,0,0,0,0,0,0,0,0,0,0,0
383048,2011,Troy Vital,24,0,0,0,0,0,117,413,4,0,747,2617,22
383049,2011,Landon Weaver,4,0,0,0,0,0,0,0,0,0,0,0,0
383065,2009,Kenny Jones,1,0,0,0,0,0,0,0,0,0,0,0,0
383066,2008,Keith Graham,1,0,0,0,0,0,0,0,0,0,0,0,0
383070,2012,Akeem Wesley,2,0,0,0,0,0,0,0,0,0,0,0,0
383071,2009,Marcus Lott,2,0,0,0,0,0,0,0,0,0,0,0,0
383073,2009,Taurean Smith,1,0,0,0,0,0,0,0,0,0,0,0,0
383087,2010,Jerry Davis,14,150,313,1898,17,16,102,224,0,0,472,1803,8
383089,2011,Jared Clendenin,1,0,0,0,0,0,0,0,0,0,0,0,0
383091,2011,Saron Hood,3,0,0,0,0,0,0,0,0,0,0,0,0
383095,2011,Steven Means,2,0,0,0,0,0,0,0,0,0,0,0,0
383097,2012,Willie Moseley,1,0,0,0,0,0,0,0,0,0,0,0,0
383144,2011,Edmond Baker,1,0,0,0,0,0,0,0,0,0,0,0,0
383154,2011,Mike Ball,21,0,0,0,0,0,196,1183,12,0,969,5973,67
383156,2009,Mike Bethea,1,0,0,0,0,0,0,0,0,0,0,0,0
383162,2011,Mike Evans,2,0,0,0,0,0,0,0,0,0,0,0,0
383164,2011,Isaiah Frey,6,0,0,0,0,0,0,0,0,0,0,0,0
383169,2010,Lonvontae Page,1,0,0,0,0,0,4,35,0,0,39,52,0
383170,2009,Mo Harvey,4,0,0,0,0,0,0,0,0,0,0,0,0
383174,2011,Marlon Johnson,3,0,0,0,0,0,0,0,0,0,0,0,0
383176,2009,Brad Langley,1,0,0,0,0,0,1,0,0,0,60,575,7
383184,2010,Malcolm Shepherd,10,0,0,0,0,0,10,89,0,0,391,2443,28
383188,2009,Antoine Thompson,1,0,0,0,0,0,0,0,0,0,0,0,0
383193,2012,Khalid Wooten,10,0,0,0,0,0,0,0,0,0,0,0,0
383200,2009,Marquell Colston,14,0,0,0,0,0,142,633,6,0,470,1460,15
383208,2011,Victor Johnson,9,0,0,0,0,0,27,94,0,0,314,1010,6
383213,2011,Todd Lee,35,1,1,47,1,0,14,112,0,0,344,1109,8
383215,2011,Julio Lopez,11,0,0,0,0,0,0,0,0,0,0,0,0
383221,2011,Darrius Preston,8,0,0,0,0,0,4,15,0,0,85,381,1
383222,2010,Donavan Roberts,7,1,1,9,0,0,23,35,0,0,228,711,4
383223,2009,Donte Savage,0,0,0,0,0,0,0,0,0,0,0,0,0
383229,2012,Trevor Walls,26,48,97,386,2,5,18,-47,3,0,362,1216,7
383233,2009,Tanner Burns,3,0,0,0,0,0,0,0,0,0,0,0,0
383235,2009,Marcos Garces,0,0,0,0,0,0,0,0,0,0,0,0,0
383241,2012,Ina Liaina,24,0,0,0,0,0,54,150,1,0,678,2448,27
383243,2012,Ryan Otten,34,0,0,0,0,0,0,0,0,0,0,0,0
383246,2011,Ray Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0
383247,2011,Brandon Rutley,44,4,7,63,1,0,454,1779,21,0,1290,3824,39
383250,2011,Peyton Thompson,6,0,0,0,0,0,0,0,0,0,0,0,0
383251,2009,Tiuke Tuipulotu,1,0,0,0,0,0,0,0,0,0,0,0,0
383255,2009,Philip Zavala,2,1,1,11,0,0,2,22,0,0,67,151,1
383291,2009,Ed Berry,3,0,0,0,0,0,0,0,0,0,0,0,0
383306,2009,Conrad Meadows,3,0,1,0,0,0,0,0,0,0,0,0,0
383309,2012,Andrew Bodenheimer,41,0,0,0,0,0,0,0,0,0,0,0,0
383316,2009,Jacobi Jenkins,2,0,0,0,0,0,0,0,0,0,0,0,0
383319,2012,Josh Jordan,6,5,7,61,0,0,4,6,0,0,74,283,3
383325,2011,Rahkeem Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0
383338,2011,Joe Womack,26,0,0,0,0,0,0,0,0,0,0,0,0
383339,2012,Brad Wornick,5,13,19,138,1,0,2,11,0,0,59,193,2
383340,2012,Austin Shanks,5,1,1,34,0,0,3,27,0,0,45,159,1
383359,2008,Deonte Williams,1,0,0,0,0,0,8,48,0,0,42,139,0
383378,2011,Bryce Beall,46,0,0,0,0,0,553,3098,39,0,1417,7220,89
383379,2011,Gino Collins,7,0,0,0,0,0,0,0,0,0,0,0,0
383390,2010,Kierrie Johnson,30,0,0,0,0,0,1,-7,0,0,22,88,0
383392,2012,Crawford Jones,6,77,133,990,11,6,26,-2,0,0,206,1013,10
383399,2011,Marcus McGraw,2,0,0,0,0,0,0,0,0,0,0,0,0
383401,2011,Nick Saenz,4,0,0,0,0,0,0,0,0,0,0,0,0
383404,2012,Isaiah Sweeney,5,0,0,0,0,0,0,0,0,0,0,0,0
383406,2011,Cotton Turner,15,103,148,1205,11,1,21,53,2,0,378,2188,36
383410,2012,Ronnie Williams,22,0,0,0,0,0,2,-3,0,0,73,417,5
383411,2010,Chris Wilson,8,0,0,0,0,0,48,227,0,0,234,1368,24
383414,2009,Brandon Burns,3,0,0,0,0,0,0,0,0,0,0,0,0
383416,2012,Antavious Wilson,42,0,0,0,0,0,0,0,0,0,0,0,0
383417,2012,Devin Arrington,4,0,0,0,0,0,1,3,0,0,45,191,2
383418,2012,Martin Ward,24,0,0,0,0,0,184,756,4,0,787,3104,24
383420,2011,Kase Whitehead,3,0,0,0,0,0,3,2,0,0,116,402,3
383421,2009,Jordan Taylor,1,0,0,0,0,0,1,0,0,0,26,118,2
383423,2011,Tyson Gale,1,0,0,0,0,0,0,0,0,0,0,0,0
383426,2010,Chuck Walker,18,0,0,0,0,0,1,2,0,0,27,135,0
383427,2010,Jamie Hatten,2,0,0,0,0,0,0,0,0,0,0,0,0
383433,2012,Tyler Bass,8,69,103,815,7,5,59,259,2,0,264,907,7
383436,2008,Brandon Washington,8,0,0,0,0,0,35,204,0,0,365,1863,21
383438,2009,Jarrett Ben,2,0,0,0,0,0,0,0,0,0,0,0,0
383439,2010,Derek Clark,9,0,0,0,0,0,0,0,0,0,0,0,0
383440,2008,Arnaud Gascon-Nadon,1,0,0,0,0,0,0,0,0,0,0,0,0
383443,2010,Chris Jammer,2,0,0,0,0,0,0,0,0,0,0,0,0
383444,2009,Ryan Lewis,5,27,70,240,1,4,22,-19,0,0,166,531,3
383445,2009,Ronnie Lillard,1,0,0,0,0,0,0,0,0,0,0,0,0
383446,2009,Roddy Maginot,8,0,0,0,0,0,1,-10,0,0,27,147,2
383448,2011,Michael Patterson,9,0,0,0,0,0,0,0,0,0,0,0,0
383449,2009,Michael Smith,1,0,0,0,0,0,0,0,0,0,0,0,0
383450,2010,Shane Turner,6,0,0,0,0,0,18,36,0,0,197,647,7
383451,2011,Xavier Webb,2,0,0,0,0,0,0,0,0,0,0,0,0
383452,2010,Denzel Wells,0,0,0,0,0,0,0,0,0,0,0,0,0
383453,2011,Jared Williams,1,0,0,0,0,0,0,0,0,0,0,0,0
383454,2012,Luke Willson,30,0,0,0,0,0,0,0,0,0,0,0,0
383458,2008,Nathan Austin,9,0,0,0,0,0,93,292,2,0,273,946,9
383462,2011,Darryl Farley,1,0,0,0,0,0,0,0,0,0,0,0,0
383463,2012,Ryan Griffin,42,836,1396,9026,56,35,149,-342,1,0,1222,4131,38
383467,2011,Alex Lauricella,1,0,0,0,0,0,0,0,0,0,0,0,0
383469,2012,D.J. Ponder,13,61,145,599,2,10,11,-33,0,0,185,611,8
383471,2011,Kasey Stelly,9,0,0,0,0,0,2,3,0,0,63,175,0
383474,2008,Troy Wainwright,1,0,0,0,0,0,0,0,0,0,0,0,0
383475,2011,Albert Williams,33,0,1,0,0,0,171,777,4,0,1123,4145,40
383478,2012,Jahleel Addae,7,0,0,0,0,0,0,0,0,0,0,0,0
383481,2011,David Blackburn,30,0,0,0,0,0,0,0,0,0,0,0,0
383484,2011,John Carr,1,0,0,0,0,0,0,0,0,0,0,0,0
383487,2011,Paris Cotton,35,0,0,0,0,0,287,1381,9,0,1141,4794,55
383488,2011,Cedric Fraser,9,0,0,0,0,0,0,0,0,0,0,0,0
383491,2013,Jerry Harris,24,0,0,0,0,0,4,-9,0,0,148,704,7
383496,2011,Joe Kinville,1,0,0,0,0,0,0,0,0,0,0,0,0
383499,2012,Ryan Radcliff,41,791,1347,9917,65,44,131,-152,2,0,1185,4887,59
383501,2010,Mike Repovz,1,0,0,0,0,0,0,0,0,0,0,0,0
383502,2009,Bryan Schroeder,18,0,0,0,0,0,159,767,7,0,644,2694,28
383504,2010,Valtorrey Showers,0,0,0,0,0,0,0,0,0,0,0,0,0
383509,2012,Lorenzo White,1,0,0,0,0,0,0,0,0,0,0,0,0
383511,2009,LaVarus Williams,1,0,0,0,0,0,0,0,0,0,0,0,0
383517,2010,Jamail Berry,6,0,0,0,0,0,0,0,0,0,0,0,0
383521,2012,Alex Carder,36,747,1184,8703,74,35,276,600,10,0,1071,4133,44
383532,2012,Blake Hammond,20,0,1,0,0,0,0,0,0,0,0,0,0
383540,2012,Eric Monette,20,0,0,0,0,0,1,1,0,0,32,101,0
383543,2010,Seth Patterson,1,0,0,0,0,0,0,0,0,0,0,0,0
383548,2010,John Potter,2,0,0,0,0,0,1,8,1,0,45,209,4
383550,2011,Chris Prom,3,0,0,0,0,0,0,0,0,0,0,0,0
383558,2011,Aaron Winchester,31,0,0,0,0,0,208,692,1,0,914,3696,32
383559,2010,Mitch Zajac,1,0,0,0,0,0,0,0,0,0,0,0,0
383756,2012,DeAundre Brown,4,0,0,0,0,0,0,0,0,0,0,0,0
383758,2012,Bryan Burnham,14,0,0,0,0,0,0,0,0,0,0,0,0
383760,2012,Willie Carter,42,0,0,0,0,0,75,426,5,0,1276,6340,73
